store_id,date,summed_revenue,mean_week_temperature,season,holiday,number_month,number_week
S0002,2017-01-08,1813.24,7.828571428571428,winter,0,1,1
S0002,2017-01-15,1896.91,7.071428571428571,winter,0,1,2
S0002,2017-01-22,7404.16,7.142857142857143,winter,0,1,3
S0002,2017-01-29,2078.39,5.614285714285714,winter,0,1,4
S0002,2017-02-05,1745.47,4.714285714285714,winter,0,2,5
S0002,2017-02-12,2235.39,10.27142857142857,winter,0,2,6
S0002,2017-02-19,2356.01,5.828571428571428,winter,0,2,7
S0002,2017-02-26,1973.8,10.942857142857141,winter,0,2,8
S0002,2017-03-05,2573.37,13.742857142857144,spring,0,3,9
S0002,2017-03-12,2594.16,13.700000000000001,spring,0,3,10
S0002,2017-03-19,2064.74,11.085714285714285,spring,0,3,11
S0002,2017-03-26,2001.88,14.157142857142857,spring,0,3,12
S0002,2017-04-02,1890.32,14.542857142857143,spring,0,4,13
S0002,2017-04-09,2375.89,15.9,spring,0,4,14
S0002,2017-04-16,1903.69,15.585714285714285,spring,0,4,15
S0002,2017-04-23,1976.6599999999999,16.87142857142857,spring,0,4,16
S0002,2017-04-30,1344.25,19.842857142857145,spring,0,4,17
S0002,2017-05-07,1890.46,19.228571428571428,spring,0,5,18
S0002,2017-05-14,2154.86,21.599999999999998,spring,0,5,19
S0002,2017-05-21,2550.11,20.442857142857143,spring,0,5,20
S0002,2017-05-28,6097.26,20.657142857142855,spring,0,5,21
S0002,2017-06-04,3626.2799999999997,22.82857142857143,summer,0,6,22
S0002,2017-06-11,3958.66,25.357142857142858,summer,0,6,23
S0002,2017-06-18,2472.34,24.785714285714285,summer,0,6,24
S0002,2017-06-25,1788.5,25.985714285714288,summer,0,6,25
S0002,2017-07-02,1603.02,30.185714285714287,summer,0,7,26
S0002,2017-07-09,2122.7400000000002,29.228571428571428,summer,0,7,27
S0002,2017-07-16,1734.0,29.599999999999998,summer,0,7,28
S0002,2017-07-23,1767.14,29.47142857142857,summer,0,7,29
S0002,2017-07-30,1551.87,29.771428571428572,summer,0,7,30
S0002,2017-08-06,1641.4,29.442857142857143,summer,0,8,31
S0002,2017-08-13,2206.39,30.042857142857144,summer,0,8,32
S0002,2017-08-20,1865.8200000000002,29.242857142857144,summer,0,8,33
S0002,2017-08-27,1963.6100000000001,29.457142857142856,summer,1,8,34
S0002,2017-09-03,2301.41,28.928571428571427,autumn,1,9,35
S0002,2017-09-10,2105.77,27.714285714285715,autumn,0,9,36
S0002,2017-09-17,3587.69,28.271428571428572,autumn,1,9,37
S0002,2017-09-24,2005.4299999999998,26.857142857142858,autumn,0,9,38
S0002,2017-10-01,2727.31,24.428571428571427,autumn,0,10,39
S0002,2017-10-08,2934.19,21.785714285714285,autumn,0,10,40
S0002,2017-10-15,2473.18,20.485714285714288,autumn,0,10,41
S0002,2017-10-22,2843.8199999999997,20.87142857142857,autumn,0,10,42
S0002,2017-10-29,2153.29,19.75714285714286,autumn,1,10,43
S0002,2017-11-05,2007.78,15.642857142857142,autumn,0,11,44
S0002,2017-11-12,2096.73,15.342857142857143,autumn,0,11,45
S0002,2017-11-19,2225.73,16.114285714285714,autumn,0,11,46
S0002,2017-11-26,2083.53,11.257142857142856,autumn,0,11,47
S0002,2017-12-03,2087.13,12.4,winter,0,12,48
S0002,2017-12-10,2396.83,9.171428571428573,winter,0,12,49
S0002,2017-12-17,2187.45,12.12857142857143,winter,0,12,50
S0002,2017-12-24,3126.87,13.200000000000001,winter,0,12,51
S0002,2017-12-31,2554.2799999999997,11.071428571428571,winter,0,12,52
S0002,2018-01-07,2232.36,9.857142857142858,winter,0,1,1
S0002,2018-01-14,2459.07,9.885714285714286,winter,0,1,2
S0002,2018-01-21,4959.87,8.928571428571429,winter,0,1,3
S0002,2018-01-28,2531.08,7.942857142857143,winter,0,1,4
S0002,2018-02-04,2651.46,9.385714285714286,winter,0,2,5
S0002,2018-02-11,3318.19,12.9,winter,0,2,6
S0002,2018-02-18,2792.04,12.642857142857142,winter,0,2,7
S0002,2018-02-25,4462.69,12.0,winter,0,2,8
S0002,2018-03-04,3136.8900000000003,13.257142857142856,spring,0,3,9
S0002,2018-03-11,2562.0099999999998,14.742857142857144,spring,0,3,10
S0002,2018-03-18,2032.89,14.928571428571429,spring,0,3,11
S0002,2018-03-25,2546.42,16.285714285714285,spring,0,3,12
S0002,2018-04-01,2000.69,16.014285714285712,spring,0,4,13
S0002,2018-04-08,2254.15,17.314285714285713,spring,0,4,14
S0002,2018-04-15,2971.12,17.97142857142857,spring,0,4,15
S0002,2018-04-22,3148.83,18.228571428571428,spring,0,4,16
S0002,2018-04-29,3013.51,21.3,spring,0,4,17
S0002,2018-05-06,3624.29,23.142857142857142,spring,0,5,18
S0002,2018-05-13,3577.06,18.97142857142857,spring,0,5,19
S0002,2018-05-20,7796.56,24.657142857142855,spring,0,5,20
S0002,2018-05-27,13731.160000000002,24.87142857142857,spring,0,5,21
S0002,2018-06-03,4436.39,23.099999999999998,summer,0,6,22
S0002,2018-06-10,3603.06,26.714285714285715,summer,0,6,23
S0002,2018-06-17,4009.99,25.085714285714285,summer,0,6,24
S0002,2018-06-24,2837.63,25.400000000000002,summer,0,6,25
S0002,2018-07-01,2808.51,25.842857142857145,summer,0,7,26
S0002,2018-07-08,2346.45,28.042857142857144,summer,0,7,27
S0002,2018-07-15,2649.95,28.342857142857145,summer,0,7,28
S0002,2018-07-22,3068.91,28.942857142857143,summer,0,7,29
S0002,2018-07-29,2343.79,28.728571428571428,summer,0,7,30
S0002,2018-08-05,2610.58,29.214285714285715,summer,0,8,31
S0002,2018-08-12,3218.7200000000003,29.814285714285713,summer,0,8,32
S0002,2018-08-19,3206.64,28.771428571428572,summer,0,8,33
S0002,2018-08-26,2152.37,29.2,summer,1,8,34
S0002,2018-09-02,2381.59,29.24285714285714,autumn,0,9,35
S0002,2018-09-09,2904.98,27.685714285714287,autumn,1,9,36
S0002,2018-09-16,6333.15,27.47142857142857,autumn,1,9,37
S0002,2018-09-23,2753.73,27.857142857142858,autumn,0,9,38
S0002,2018-09-30,2741.11,26.599999999999998,autumn,0,9,39
S0002,2018-10-07,3714.5,25.17142857142857,autumn,0,10,40
S0002,2018-10-14,4459.900000000001,23.928571428571427,autumn,0,10,41
S0002,2018-10-21,3638.16,23.900000000000002,autumn,0,10,42
S0002,2018-10-28,2588.56,18.157142857142855,autumn,1,10,43
S0002,2018-11-04,2830.5,18.657142857142855,autumn,0,11,44
S0002,2018-11-11,2561.4700000000003,16.814285714285713,autumn,0,11,45
S0002,2018-11-18,2550.94,13.271428571428572,autumn,0,11,46
S0002,2018-11-25,2607.1,14.271428571428572,autumn,0,11,47
S0002,2018-12-02,2610.98,14.642857142857142,winter,0,12,48
S0002,2018-12-09,3123.2,12.385714285714286,winter,0,12,49
S0002,2018-12-16,3450.06,11.742857142857144,winter,0,12,50
S0002,2018-12-23,3546.61,10.857142857142858,winter,0,12,51
S0002,2018-12-30,2941.19,7.942857142857143,winter,0,12,52
S0002,2019-01-06,3655.08,9.157142857142857,winter,0,1,1
S0002,2019-01-13,3053.83,7.071428571428571,winter,0,1,2
S0002,2019-01-20,4997.78,7.228571428571428,winter,0,1,3
S0002,2019-01-27,3580.74,10.157142857142857,winter,0,1,4
S0002,2019-02-03,4096.85,10.228571428571428,winter,0,2,5
S0002,2019-02-10,5840.030000000001,9.87142857142857,winter,0,2,6
S0002,2019-02-17,4542.51,10.228571428571428,winter,0,2,7
S0002,2019-02-24,3683.56,10.914285714285715,winter,0,2,8
S0002,2019-03-03,3547.58,10.242857142857144,spring,0,3,9
S0002,2019-03-10,4597.84,11.685714285714285,spring,0,3,10
S0002,2019-03-17,3984.73,12.771428571428572,spring,0,3,11
S0002,2019-03-24,3575.84,13.485714285714286,spring,0,3,12
S0002,2019-03-31,3169.98,12.87142857142857,spring,0,3,13
S0002,2019-04-07,3594.56,14.828571428571431,spring,0,4,14
S0002,2019-04-14,3648.7200000000003,16.0,spring,0,4,15
S0002,2019-04-21,3747.26,13.271428571428572,spring,0,4,16
S0002,2019-04-28,2673.85,17.52857142857143,spring,0,4,17
S0002,2019-05-05,3731.3399999999997,20.042857142857144,spring,0,5,18
S0002,2019-05-12,5314.1,18.47142857142857,spring,0,5,19
S0002,2019-05-19,2925.18,24.014285714285712,spring,0,5,20
S0002,2019-05-26,2664.43,24.17142857142857,spring,0,5,21
S0002,2019-06-02,4149.6,26.885714285714283,summer,0,6,22
S0002,2019-06-09,3674.1,26.228571428571428,summer,0,6,23
S0002,2019-06-16,3911.59,25.285714285714285,summer,0,6,24
S0002,2019-06-23,5509.16,25.842857142857145,summer,0,6,25
S0002,2019-06-30,3347.6800000000003,28.400000000000002,summer,0,6,26
S0002,2019-07-07,4983.8,27.685714285714287,summer,0,7,27
S0002,2019-07-14,6365.78,27.071428571428573,summer,0,7,28
S0002,2019-07-21,4318.66,27.2,summer,0,7,29
S0002,2019-07-28,3346.71,28.571428571428573,summer,0,7,30
S0002,2019-08-04,3516.66,28.642857142857142,summer,0,8,31
S0002,2019-08-11,4068.51,28.771428571428572,summer,0,8,32
S0002,2019-08-18,6158.68,28.428571428571427,summer,0,8,33
S0002,2019-08-25,16283.630000000001,28.97142857142857,summer,1,8,34
S0002,2019-09-01,4164.5599999999995,29.24285714285714,autumn,0,9,35
S0002,2019-09-08,6267.91,28.099999999999998,autumn,1,9,36
S0002,2019-09-15,5007.57,27.142857142857142,autumn,1,9,37
S0002,2019-09-22,3074.56,25.385714285714283,autumn,0,9,38
S0002,2019-09-29,5728.25,25.042857142857144,autumn,0,9,39
S0003,2017-01-08,546.47,3.2857142857142856,winter,0,1,1
S0003,2017-01-15,616.72,3.914285714285714,winter,0,1,2
S0003,2017-01-22,1534.22,4.428571428571429,winter,0,1,3
S0003,2017-01-29,712.1800000000001,2.314285714285714,winter,0,1,4
S0003,2017-02-05,731.45,6.885714285714286,winter,0,2,5
S0003,2017-02-12,637.62,5.371428571428572,winter,0,2,6
S0003,2017-02-19,627.57,4.485714285714286,winter,0,2,7
S0003,2017-02-26,564.55,8.942857142857143,winter,0,2,8
S0003,2017-03-05,717.03,8.77142857142857,spring,0,3,9
S0003,2017-03-12,761.66,8.8,spring,0,3,10
S0003,2017-03-19,598.9300000000001,7.085714285714286,spring,0,3,11
S0003,2017-03-26,608.1,9.014285714285714,spring,0,3,12
S0003,2017-04-02,734.48,9.014285714285714,spring,0,4,13
S0003,2017-04-09,710.41,9.799999999999999,spring,0,4,14
S0003,2017-04-16,677.63,12.042857142857143,spring,0,4,15
S0003,2017-04-23,466.74,10.0,spring,0,4,16
S0003,2017-04-30,596.92,13.9,spring,0,4,17
S0003,2017-05-07,589.66,15.285714285714286,spring,0,5,18
S0003,2017-05-14,557.94,16.87142857142857,spring,0,5,19
S0003,2017-05-21,492.67,15.557142857142859,spring,0,5,20
S0003,2017-05-28,512.5,16.914285714285715,spring,0,5,21
S0003,2017-06-04,511.31,20.542857142857144,summer,0,6,22
S0003,2017-06-11,664.21,20.24285714285714,summer,0,6,23
S0003,2017-06-18,529.81,20.400000000000002,summer,0,6,24
S0003,2017-06-25,495.38,23.342857142857145,summer,0,6,25
S0003,2017-07-02,487.75,26.74285714285714,summer,0,7,26
S0003,2017-07-09,603.76,23.12857142857143,summer,0,7,27
S0003,2017-07-16,446.06,24.042857142857144,summer,0,7,28
S0003,2017-07-23,566.97,23.2,summer,0,7,29
S0003,2017-07-30,452.39,24.5,summer,0,7,30
S0003,2017-08-06,581.46,25.957142857142856,summer,0,8,31
S0003,2017-08-13,440.12,25.599999999999998,summer,0,8,32
S0003,2017-08-20,577.5600000000001,24.414285714285715,summer,0,8,33
S0003,2017-08-27,579.76,22.52857142857143,summer,1,8,34
S0003,2017-09-03,449.08,22.02857142857143,autumn,1,9,35
S0003,2017-09-10,613.95,23.185714285714287,autumn,0,9,36
S0003,2017-09-17,853.4499999999999,24.3,autumn,1,9,37
S0003,2017-09-24,616.19,21.571428571428573,autumn,0,9,38
S0003,2017-10-01,746.32,17.857142857142858,autumn,0,10,39
S0003,2017-10-08,660.81,16.342857142857145,autumn,0,10,40
S0003,2017-10-15,735.63,15.457142857142857,autumn,0,10,41
S0003,2017-10-22,733.24,16.6,autumn,0,10,42
S0003,2017-10-29,563.9200000000001,13.77142857142857,autumn,1,10,43
S0003,2017-11-05,560.9200000000001,10.642857142857142,autumn,0,11,44
S0003,2017-11-12,615.09,13.0,autumn,0,11,45
S0003,2017-11-19,641.78,12.885714285714286,autumn,0,11,46
S0003,2017-11-26,574.0,10.442857142857141,autumn,0,11,47
S0003,2017-12-03,488.59000000000003,13.157142857142857,winter,0,12,48
S0003,2017-12-10,459.73,9.142857142857142,winter,0,12,49
S0003,2017-12-17,561.8199999999999,12.9,winter,0,12,50
S0003,2017-12-24,769.75,5.928571428571429,winter,0,12,51
S0003,2017-12-31,1095.5500000000002,9.557142857142859,winter,0,12,52
S0003,2018-01-07,521.67,8.285714285714286,winter,0,1,1
S0003,2018-01-14,662.6,7.142857142857143,winter,0,1,2
S0003,2018-01-21,1270.86,7.942857142857142,winter,0,1,3
S0003,2018-01-28,752.05,3.8714285714285714,winter,0,1,4
S0003,2018-02-04,635.1899999999999,9.757142857142856,winter,0,2,5
S0003,2018-02-11,676.48,8.028571428571428,winter,0,2,6
S0003,2018-02-18,722.57,7.0,winter,0,2,7
S0003,2018-02-25,749.12,6.542857142857143,winter,0,2,8
S0003,2018-03-04,559.74,6.528571428571429,spring,0,3,9
S0003,2018-03-11,513.1,10.642857142857142,spring,0,3,10
S0003,2018-03-18,573.73,12.6,spring,0,3,11
S0003,2018-03-25,789.01,9.671428571428573,spring,0,3,12
S0003,2018-04-01,752.14,11.0,spring,0,4,13
S0003,2018-04-08,658.9,11.814285714285715,spring,0,4,14
S0003,2018-04-15,832.4,12.528571428571428,spring,0,4,15
S0003,2018-04-22,898.76,12.785714285714286,spring,0,4,16
S0003,2018-04-29,637.99,16.685714285714287,spring,0,4,17
S0003,2018-05-06,811.78,15.457142857142857,spring,0,5,18
S0003,2018-05-13,754.99,16.3,spring,0,5,19
S0003,2018-05-20,926.2,20.5,spring,0,5,20
S0003,2018-05-27,2462.6400000000003,19.357142857142858,spring,0,5,21
S0003,2018-06-03,825.08,19.785714285714285,summer,0,6,22
S0003,2018-06-10,869.88,22.82857142857143,summer,0,6,23
S0003,2018-06-17,639.8199999999999,22.657142857142855,summer,0,6,24
S0003,2018-06-24,923.37,22.8,summer,0,6,25
S0003,2018-07-01,783.62,23.228571428571428,summer,0,7,26
S0003,2018-07-08,730.73,25.02857142857143,summer,0,7,27
S0003,2018-07-15,691.15,25.157142857142855,summer,0,7,28
S0003,2018-07-22,795.94,25.714285714285715,summer,0,7,29
S0003,2018-07-29,728.86,24.400000000000002,summer,0,7,30
S0003,2018-08-05,746.96,26.314285714285713,summer,0,8,31
S0003,2018-08-12,847.3900000000001,25.400000000000002,summer,0,8,32
S0003,2018-08-19,706.94,25.857142857142858,summer,0,8,33
S0003,2018-08-26,481.89,25.442857142857143,summer,1,8,34
S0003,2018-09-02,738.28,25.75714285714286,autumn,0,9,35
S0003,2018-09-09,884.21,22.900000000000002,autumn,1,9,36
S0003,2018-09-16,2603.8900000000003,21.214285714285715,autumn,1,9,37
S0003,2018-09-23,921.47,21.228571428571428,autumn,0,9,38
S0003,2018-09-30,1009.48,17.914285714285715,autumn,0,9,39
S0003,2018-10-07,839.3399999999999,17.928571428571427,autumn,0,10,40
S0003,2018-10-14,1296.22,17.714285714285715,autumn,0,10,41
S0003,2018-10-21,1094.27,17.214285714285715,autumn,0,10,42
S0003,2018-10-28,657.53,15.357142857142858,autumn,1,10,43
S0003,2018-11-04,730.5699999999999,16.242857142857144,autumn,0,11,44
S0003,2018-11-11,666.78,14.614285714285714,autumn,0,11,45
S0003,2018-11-18,891.08,10.914285714285715,autumn,0,11,46
S0003,2018-11-25,892.22,11.1,autumn,0,11,47
S0003,2018-12-02,857.85,9.528571428571428,winter,0,12,48
S0003,2018-12-09,1380.81,8.071428571428571,winter,0,12,49
S0003,2018-12-16,853.44,7.814285714285715,winter,0,12,50
S0003,2018-12-23,911.75,7.514285714285714,winter,0,12,51
S0003,2018-12-30,957.44,4.514285714285714,winter,0,12,52
S0003,2019-01-06,1148.68,3.9142857142857146,winter,0,1,1
S0003,2019-01-13,1007.47,4.885714285714286,winter,0,1,2
S0003,2019-01-20,2163.2,6.671428571428572,winter,0,1,3
S0003,2019-01-27,1079.35,8.828571428571427,winter,0,1,4
S0003,2019-02-03,1358.49,10.5,winter,0,2,5
S0003,2019-02-10,1223.19,6.757142857142857,winter,0,2,6
S0003,2019-02-17,1255.6599999999999,6.3,winter,0,2,7
S0003,2019-02-24,1407.69,5.457142857142857,winter,0,2,8
S0003,2019-03-03,963.5,6.257142857142857,spring,0,3,9
S0003,2019-03-10,839.97,11.414285714285715,spring,0,3,10
S0003,2019-03-17,892.16,8.971428571428572,spring,0,3,11
S0003,2019-03-24,1184.66,8.628571428571428,spring,0,3,12
S0003,2019-03-31,1007.52,8.085714285714285,spring,0,3,13
S0003,2019-04-07,936.21,10.0,spring,0,4,14
S0003,2019-04-14,1007.74,12.342857142857143,spring,0,4,15
S0003,2019-04-21,787.09,9.242857142857144,spring,0,4,16
S0003,2019-04-28,993.0,14.071428571428571,spring,0,4,17
S0003,2019-05-05,938.34,17.1,spring,0,5,18
S0003,2019-05-12,1087.93,14.914285714285715,spring,0,5,19
S0003,2019-05-19,989.06,18.414285714285715,spring,0,5,20
S0003,2019-05-26,1295.97,19.814285714285713,spring,0,5,21
S0003,2019-06-02,951.08,22.085714285714285,summer,0,6,22
S0003,2019-06-09,966.87,22.32857142857143,summer,0,6,23
S0003,2019-06-16,1260.9,23.785714285714285,summer,0,6,24
S0003,2019-06-23,1289.79,25.17142857142857,summer,0,6,25
S0003,2019-06-30,1027.14,24.37142857142857,summer,0,6,26
S0003,2019-07-07,943.09,25.32857142857143,summer,0,7,27
S0003,2019-07-14,1122.2,22.057142857142857,summer,0,7,28
S0003,2019-07-21,1318.63,23.114285714285717,summer,0,7,29
S0003,2019-07-28,1155.05,23.657142857142855,summer,0,7,30
S0003,2019-08-04,1264.28,25.0,summer,0,8,31
S0003,2019-08-11,796.47,24.814285714285713,summer,0,8,32
S0003,2019-08-18,1480.26,23.52857142857143,summer,0,8,33
S0003,2019-08-25,5802.04,24.942857142857143,summer,1,8,34
S0003,2019-09-01,1030.02,24.342857142857145,autumn,0,9,35
S0003,2019-09-08,1302.61,23.342857142857145,autumn,1,9,36
S0003,2019-09-15,1255.4,22.457142857142856,autumn,1,9,37
S0003,2019-09-22,1343.15,19.52857142857143,autumn,0,9,38
S0003,2019-09-29,1215.74,20.3,autumn,0,9,39
S0005,2018-02-04,0.0,8.775,winter,0,2,5
S0005,2018-02-11,1001.6600000000001,11.485714285714286,winter,0,2,6
S0005,2018-02-18,954.8199999999999,8.942857142857143,winter,0,2,7
S0005,2018-02-25,852.92,10.214285714285714,winter,0,2,8
S0005,2018-03-04,897.38,10.528571428571428,spring,0,3,9
S0005,2018-03-11,1092.64,13.357142857142858,spring,0,3,10
S0005,2018-03-18,664.37,13.5,spring,0,3,11
S0005,2018-03-25,729.87,13.671428571428573,spring,0,3,12
S0005,2018-04-01,664.17,13.528571428571428,spring,0,4,13
S0005,2018-04-08,724.0,17.342857142857145,spring,0,4,14
S0005,2018-04-15,788.97,22.185714285714287,spring,0,4,15
S0005,2018-04-22,828.52,20.114285714285717,spring,0,4,16
S0005,2018-04-29,726.9100000000001,24.599999999999998,spring,0,4,17
S0005,2018-05-06,737.22,22.928571428571427,spring,0,5,18
S0005,2018-05-13,912.31,20.25714285714286,spring,0,5,19
S0005,2018-05-20,1789.9699999999998,27.142857142857142,spring,0,5,20
S0005,2018-05-27,1746.77,23.985714285714288,spring,0,5,21
S0005,2018-06-03,620.65,23.5,summer,0,6,22
S0005,2018-06-10,620.32,27.885714285714283,summer,0,6,23
S0005,2018-06-17,1444.31,26.02857142857143,summer,0,6,24
S0005,2018-06-24,1265.31,24.585714285714285,summer,0,6,25
S0005,2018-07-01,595.28,26.514285714285712,summer,0,7,26
S0005,2018-07-08,634.39,30.62857142857143,summer,0,7,27
S0005,2018-07-15,695.97,29.785714285714285,summer,0,7,28
S0005,2018-07-22,602.07,30.357142857142858,summer,0,7,29
S0005,2018-07-29,572.23,28.957142857142856,summer,0,7,30
S0005,2018-08-05,845.11,29.342857142857145,summer,0,8,31
S0005,2018-08-12,1153.29,29.75714285714286,summer,0,8,32
S0005,2018-08-19,843.0600000000001,30.542857142857144,summer,0,8,33
S0005,2018-08-26,589.15,30.25714285714286,summer,1,8,34
S0005,2018-09-02,1124.05,30.142857142857142,autumn,0,9,35
S0005,2018-09-09,6260.4,27.271428571428572,autumn,1,9,36
S0005,2018-09-16,3097.7799999999997,24.142857142857142,autumn,1,9,37
S0005,2018-09-23,521.97,27.099999999999998,autumn,0,9,38
S0005,2018-09-30,757.27,22.142857142857142,autumn,0,9,39
S0005,2018-10-07,773.73,22.428571428571427,autumn,0,10,40
S0005,2018-10-14,2538.61,20.75714285714286,autumn,0,10,41
S0005,2018-10-21,799.54,21.071428571428573,autumn,0,10,42
S0005,2018-10-28,3637.2000000000003,14.62857142857143,autumn,1,10,43
S0005,2018-11-04,788.6700000000001,17.257142857142856,autumn,0,11,44
S0005,2018-11-11,750.61,16.12857142857143,autumn,0,11,45
S0005,2018-11-18,606.44,9.914285714285715,autumn,0,11,46
S0005,2018-11-25,677.29,11.671428571428573,autumn,0,11,47
S0005,2018-12-02,673.08,10.342857142857143,winter,0,12,48
S0005,2018-12-09,801.92,7.442857142857143,winter,0,12,49
S0005,2018-12-16,611.8299999999999,7.928571428571429,winter,0,12,50
S0005,2018-12-23,1698.94,6.128571428571428,winter,0,12,51
S0005,2018-12-30,756.99,2.357142857142857,winter,0,12,52
S0005,2019-01-06,769.54,4.7,winter,0,1,1
S0005,2019-01-13,581.26,4.571428571428571,winter,0,1,2
S0005,2019-01-20,1247.7,5.214285714285714,winter,0,1,3
S0005,2019-01-27,842.52,8.0,winter,0,1,4
S0005,2019-02-03,1053.66,8.942857142857143,winter,0,2,5
S0005,2019-02-10,1393.05,8.214285714285714,winter,0,2,6
S0005,2019-02-17,1935.12,7.928571428571429,winter,0,2,7
S0005,2019-02-24,2898.7000000000003,10.114285714285714,winter,0,2,8
S0005,2019-03-03,1145.89,7.7,spring,0,3,9
S0005,2019-03-10,1253.49,12.685714285714285,spring,0,3,10
S0005,2019-03-17,1111.33,11.700000000000001,spring,0,3,11
S0005,2019-03-24,792.46,12.971428571428572,spring,0,3,12
S0005,2019-03-31,1019.23,11.971428571428572,spring,0,3,13
S0005,2019-04-07,1083.13,14.700000000000001,spring,0,4,14
S0005,2019-04-14,861.24,14.385714285714286,spring,0,4,15
S0005,2019-04-21,1714.37,11.471428571428572,spring,0,4,16
S0005,2019-04-28,1227.61,20.414285714285715,spring,0,4,17
S0005,2019-05-05,806.67,19.042857142857144,spring,0,5,18
S0005,2019-05-12,1396.63,18.214285714285715,spring,0,5,19
S0005,2019-05-19,693.4100000000001,24.900000000000002,spring,0,5,20
S0005,2019-05-26,1254.89,24.942857142857143,spring,0,5,21
S0005,2019-06-02,845.85,27.928571428571427,summer,0,6,22
S0005,2019-06-09,951.0,26.2,summer,0,6,23
S0005,2019-06-16,782.55,24.785714285714285,summer,0,6,24
S0005,2019-06-23,1125.33,25.47142857142857,summer,0,6,25
S0005,2019-06-30,823.0,28.785714285714285,summer,0,6,26
S0005,2019-07-07,1127.3600000000001,30.485714285714288,summer,0,7,27
S0005,2019-07-14,965.83,27.75714285714286,summer,0,7,28
S0005,2019-07-21,1116.96,27.385714285714283,summer,0,7,29
S0005,2019-07-28,840.5,30.099999999999998,summer,0,7,30
S0005,2019-08-04,1290.28,31.142857142857142,summer,0,8,31
S0005,2019-08-11,1531.46,31.0,summer,0,8,32
S0005,2019-08-18,1152.1299999999999,29.414285714285715,summer,0,8,33
S0005,2019-08-25,5940.840000000001,29.942857142857143,summer,1,8,34
S0005,2019-09-01,1177.18,30.414285714285715,autumn,0,9,35
S0005,2019-09-08,1090.34,28.285714285714285,autumn,1,9,36
S0005,2019-09-15,1239.8,25.042857142857144,autumn,1,9,37
S0005,2019-09-22,1130.89,24.428571428571427,autumn,0,9,38
S0005,2019-09-29,1267.78,24.271428571428572,autumn,0,9,39
S0007,2019-03-31,497.17,7.68,spring,0,3,13
S0007,2019-04-07,720.67,10.0,spring,0,4,14
S0007,2019-04-14,735.15,12.342857142857143,spring,0,4,15
S0007,2019-04-21,744.49,9.242857142857144,spring,0,4,16
S0007,2019-04-28,974.76,14.071428571428571,spring,0,4,17
S0007,2019-05-05,643.27,17.1,spring,0,5,18
S0007,2019-05-12,856.6,14.914285714285715,spring,0,5,19
S0007,2019-05-19,664.57,18.414285714285715,spring,0,5,20
S0007,2019-05-26,745.3,19.814285714285713,spring,0,5,21
S0007,2019-06-02,749.11,22.085714285714285,summer,0,6,22
S0007,2019-06-09,567.85,22.32857142857143,summer,0,6,23
S0007,2019-06-16,772.52,23.785714285714285,summer,0,6,24
S0007,2019-06-23,927.56,25.17142857142857,summer,0,6,25
S0007,2019-06-30,690.96,24.37142857142857,summer,0,6,26
S0007,2019-07-07,776.13,25.32857142857143,summer,0,7,27
S0007,2019-07-14,773.8199999999999,22.057142857142857,summer,0,7,28
S0007,2019-07-21,846.35,23.114285714285717,summer,0,7,29
S0007,2019-07-28,716.93,23.657142857142855,summer,0,7,30
S0007,2019-08-04,810.57,25.0,summer,0,8,31
S0007,2019-08-11,491.76,24.814285714285713,summer,0,8,32
S0007,2019-08-18,844.55,23.52857142857143,summer,0,8,33
S0007,2019-08-25,1732.74,24.942857142857143,summer,1,8,34
S0007,2019-09-01,867.3,24.342857142857145,autumn,0,9,35
S0007,2019-09-08,685.84,23.342857142857145,autumn,1,9,36
S0007,2019-09-15,892.32,22.457142857142856,autumn,1,9,37
S0007,2019-09-22,946.83,19.52857142857143,autumn,0,9,38
S0007,2019-09-29,1071.56,20.3,autumn,0,9,39
S0010,2017-01-08,2475.73,3.2857142857142856,winter,0,1,1
S0010,2017-01-15,2253.98,3.914285714285714,winter,0,1,2
S0010,2017-01-22,4756.89,4.428571428571429,winter,0,1,3
S0010,2017-01-29,2073.69,2.314285714285714,winter,0,1,4
S0010,2017-02-05,2225.48,6.885714285714286,winter,0,2,5
S0010,2017-02-12,2053.17,5.371428571428572,winter,0,2,6
S0010,2017-02-19,1790.48,4.485714285714286,winter,0,2,7
S0010,2017-02-26,1832.88,8.942857142857143,winter,0,2,8
S0010,2017-03-05,2164.43,8.77142857142857,spring,0,3,9
S0010,2017-03-12,2141.43,8.8,spring,0,3,10
S0010,2017-03-19,1991.87,7.085714285714286,spring,0,3,11
S0010,2017-03-26,1931.0500000000002,9.014285714285714,spring,0,3,12
S0010,2017-04-02,2043.58,9.014285714285714,spring,0,4,13
S0010,2017-04-09,1976.73,9.799999999999999,spring,0,4,14
S0010,2017-04-16,1782.4299999999998,12.042857142857143,spring,0,4,15
S0010,2017-04-23,1674.69,10.0,spring,0,4,16
S0010,2017-04-30,1909.68,13.9,spring,0,4,17
S0010,2017-05-07,1903.3899999999999,15.285714285714286,spring,0,5,18
S0010,2017-05-14,2437.57,16.87142857142857,spring,0,5,19
S0010,2017-05-21,1931.49,15.557142857142859,spring,0,5,20
S0010,2017-05-28,1936.91,16.914285714285715,spring,0,5,21
S0010,2017-06-04,1902.96,20.542857142857144,summer,0,6,22
S0010,2017-06-11,1666.8600000000001,20.24285714285714,summer,0,6,23
S0010,2017-06-18,1812.46,20.400000000000002,summer,0,6,24
